1134
1.697056274847713837e+02 0.000000000000000000e+00 1.697056274847714121e+02 0.000000000000000000e+00 7.853981633974482790e-01 1.570796326794896558e+00
1.691396289990122739e+02 -1.958498925588085271e+01 1.691396289990123023e+02 6.167906843882327017e+00 7.887278043622844015e-01 1.652220028743395908e+00
1.691396289990122739e+02 1.958498925588085271e+01 1.691396289990123023e+02 1.152784632972596451e-01 7.887278043622844015e-01 1.489372624846397208e+00
1.829883077113113075e+02 0.000000000000000000e+00 1.552909502867132687e+02 0.000000000000000000e+00 8.670931279247512391e-01 1.570796326794896558e+00
1.552909502867132403e+02 0.000000000000000000e+00 1.829883077113113359e+02 0.000000000000000000e+00 7.037031988701450969e-01 1.570796326794896558e+00
1.824012641644369808e+02 -1.955259678789539990e+01 1.547497166073827088e+02 6.176397578175859771e+00 8.700471795015362053e-01 1.643146028106459600e+00
1.547497166073826804e+02 -1.955259678789539990e+01 1.824012641644370092e+02 6.157501493679958138e+00 7.074751071635737576e-01 1.663188501448819467e+00
1.824012641644369808e+02 1.955259678789539990e+01 1.547497166073827088e+02 1.067877290037261284e-01 8.700471795015362053e-01 1.498446625483333516e+00
1.547497166073826804e+02 1.955259678789539990e+01 1.824012641644370092e+02 1.256838134996278167e-01 7.074751071635737576e-01 1.478404152140973649e+00
1.645782853567490633e+02 -5.854891952944097255e+01 1.645782853567490633e+02 5.941396156353198066e+00 8.151724930397776792e-01 1.810076432943467095e+00
1.606509492386564091e+02 -7.734691343187060397e+01 1.606509492386564375e+02 5.834479869946127550e+00 8.374238043805339871e-01 1.882565033613997185e+00
1.674078257012853896e+02 -3.936038348309250523e+01 1.674078257012854181e+02 6.052262712122513655e+00 7.988480474372822160e-01 1.733350848968171265e+00
1.778780661822699187e+02 -5.835364845748155460e+01 1.501807087576718800e+02 5.966193464569283123e+00 8.946998689864364973e-01 1.793789437602071102e+00
1.501807087576718516e+02 -5.835364845748155460e+01 1.778780661822699471e+02 5.912583018227519638e+00 7.360017671659903060e-01 1.830666130682011117e+00
1.739352165567954671e+02 -7.712087023183030965e+01 1.462836689997411952e+02 5.865843112897154654e+00 9.153472926549047761e-01 1.859143240635054761e+00
1.462836689997411668e+02 -7.712087023183030965e+01 1.739352165567954955e+02 5.798014581118660971e+00 7.601537667122167941e-01 1.911357964136859877e+00
1.806809175267225100e+02 -3.919716786182531365e+01 1.530293699696682381e+02 6.069554283172551301e+00 8.793884441738293312e-01 1.725123697367245468e+00
1.530293699696682097e+02 -3.919716786182531365e+01 1.806809175267225385e+02 6.032434841214941557e+00 7.184343751197930228e-01 1.744418002436419979e+00
1.645782853567490633e+02 5.854891952944097255e+01 1.645782853567490633e+02 3.417891508263884992e-01 8.151724930397776792e-01 1.331516220646326021e+00
1.674078257012853896e+02 3.936038348309250523e+01 1.674078257012854181e+02 2.309225950570722441e-01 7.988480474372822160e-01 1.408241804621622073e+00
1.606509492386564091e+02 7.734691343187060397e+01 1.606509492386564375e+02 4.487054372334584040e-01 8.374238043805339871e-01 1.259027619975795931e+00
1.778780661822699187e+02 5.835364845748155460e+01 1.501807087576718800e+02 3.169918426103028875e-01 8.946998689864364973e-01 1.347803215987722236e+00
1.501807087576718516e+02 5.835364845748155460e+01 1.778780661822699471e+02 3.706022889520667052e-01 7.360017671659903060e-01 1.310926522907782221e+00
1.806809175267225100e+02 3.919716786182531365e+01 1.530293699696682381e+02 2.136310240070345423e-01 8.793884441738293312e-01 1.416468956222547648e+00
1.530293699696682097e+02 3.919716786182531365e+01 1.806809175267225385e+02 2.507504659646443979e-01 7.184343751197930228e-01 1.397174651153373359e+00
1.739352165567954671e+02 7.712087023183030965e+01 1.462836689997411952e+02 4.173421942824316333e-01 9.153472926549047761e-01 1.282449412954738577e+00
1.462836689997411668e+02 7.712087023183030965e+01 1.739352165567954955e+02 4.851707260609254280e-01 7.601537667122167941e-01 1.230234689452933461e+00
2.059786233871622585e+02 0.000000000000000000e+00 1.231779473263358682e+02 0.000000000000000000e+00 1.031838947900993508e+00 1.570796326794896558e+00
2.052916480012320051e+02 -1.958498925588085271e+01 1.227671269387097936e+02 6.188072352362502748e+00 1.033832241895486392e+00 1.619557989813160903e+00
2.052916480012320051e+02 1.958498925588085271e+01 1.227671269387097936e+02 9.511295481708376132e-02 1.033832241895486392e+00 1.522034663776632435e+00
2.153434762301809826e+02 0.000000000000000000e+00 1.059584222471318782e+02 0.000000000000000000e+00 1.113533912428296579e+00 1.570796326794896558e+00
1.952398197722830844e+02 0.000000000000000000e+00 1.395758316302877233e+02 0.000000000000000000e+00 9.501439833736903262e-01 1.570796326794896558e+00
2.146421330902032878e+02 -1.955259678789539990e+01 1.055767524663333887e+02 6.192342092822922694e+00 1.115305517991926676e+00 1.614188215901936951e+00
1.945717269465994548e+02 -1.955259678789539990e+01 1.391385605497912934e+02 6.183031102615526464e+00 9.523818564809906073e-01 1.625648464180593056e+00
2.146421330902032878e+02 1.955259678789539990e+01 1.055767524663333887e+02 9.084321435666363465e-02 1.115305517991926676e+00 1.527404437687856387e+00
1.945717269465994548e+02 1.955259678789539990e+01 1.391385605497912934e+02 1.001542045640600870e-01 9.523818564809906073e-01 1.515944189409200282e+00
1.231779473263358682e+02 0.000000000000000000e+00 2.059786233871622585e+02 0.000000000000000000e+00 5.389573788939027166e-01 1.570796326794896558e+00
1.227671269387097652e+02 -1.958498925588085271e+01 2.052916480012320335e+02 6.124988748071833022e+00 5.445087380366030461e-01 1.706417384769105761e+00
1.227671269387097652e+02 1.958498925588085271e+01 2.052916480012320335e+02 1.581965591077533761e-01 5.445087380366030461e-01 1.435175268820687577e+00
1.395758316302876949e+02 0.000000000000000000e+00 1.952398197722831128e+02 0.000000000000000000e+00 6.206523434212061208e-01 1.570796326794896558e+00
1.059584222471318355e+02 0.000000000000000000e+00 2.153434762301810110e+02 0.000000000000000000e+00 4.572624143665997565e-01 1.570796326794896558e+00
1.391385605497912650e+02 -1.955259678789539990e+01 1.945717269465994832e+02 6.143573433872618672e+00 6.254230373557687628e-01 1.687574721187367510e+00
1.055767524663333461e+02 -1.955259678789539990e+01 2.146421330902032878e+02 6.100062160606558592e+00 4.638375711444509553e-01 1.731595702160940276e+00
1.391385605497912650e+02 1.955259678789539990e+01 1.945717269465994832e+02 1.396118733069678375e-01 6.254230373557687628e-01 1.454017932402425828e+00
1.055767524663333461e+02 1.955259678789539990e+01 2.146421330902032878e+02 1.831231465730278063e-01 4.638375711444509553e-01 1.409996951428853063e+00
2.003896514603292189e+02 -5.768302467866941186e+01 1.188135356410530505e+02 6.002908256333439496e+00 1.052896585502861138e+00 1.743020474216837590e+00
1.959805772328388684e+02 -7.649259944422081503e+01 1.155010631022471870e+02 5.911062754411159581e+00 1.068711127432092400e+00 1.787882177177529286e+00
2.034620553490765076e+02 -3.848868359621948798e+01 1.213334795848179795e+02 6.096225670996218149e+00 1.040769873709896931e+00 1.696306055286139980e+00
2.098292559451379020e+02 -5.690761018833996587e+01 1.016523843899481676e+02 6.018346841342737008e+00 1.133433939606657948e+00 1.735917848173799349e+00
1.896133766367774740e+02 -5.807367285210033714e+01 1.351821582971170130e+02 5.985982411712493345e+00 9.724716316484681711e-01 1.751991567742996248e+00
2.054118468781522324e+02 -7.568735325942022030e+01 9.837376539855669932e+01 5.930155037043514987e+00 1.148462108518180091e+00 1.776026220255410903e+00
1.852294034943531358e+02 -7.685148732127984772e+01 1.318480829501638141e+02 5.889901341737595608e+00 9.891898195988121367e-01 1.802139648008633133e+00
2.128809510514074077e+02 -3.774629374548904082e+01 1.041965353931095422e+02 6.107697469253444034e+00 1.121699351600970118e+00 1.694242312764878244e+00
1.926985076676083395e+02 -3.891042780734866824e+01 1.376708529447166711e+02 6.083940561604089581e+00 9.598674633558290648e-01 1.699610712896708176e+00
1.188135356410530079e+02 -5.768302467866941186e+01 2.003896514603292474e+02 5.831211290548139914e+00 5.827418992973609768e-01 1.925245980094886233e+00
1.155010631022471443e+02 -7.649259944422081503e+01 1.959805772328388684e+02 5.698234472553346031e+00 6.153252664101943603e-01 2.035134996724051071e+00
1.213334795848179795e+02 -3.848868359621948798e+01 2.034620553490765076e+02 5.976011577066143055e+00 5.590514924104907912e-01 1.803337905244669193e+00
1.351821582971170130e+02 -5.807367285210033714e+01 1.896133766367774740e+02 5.877428515823469368e+00 6.598964166011163091e-01 1.887635990984862566e+00
1.016523843899481250e+02 -5.690761018833996587e+01 2.098292559451379020e+02 5.772829736791845079e+00 5.068280952720277677e-01 1.975215932000456531e+00
1.318480829501637857e+02 -7.685148732127984772e+01 1.852294034943531642e+02 5.755449861671622536e+00 6.891462440988148641e-01 1.986293515688849709e+00
9.837376539855665669e+01 -7.568735325942022030e+01 2.054118468781522324e+02 5.627392448915696122e+00 5.435411102812514050e-01 2.097794528926327118e+00
1.376708529447166143e+02 -3.891042780734866824e+01 1.926985076676083395e+02 6.007736013260649877e+00 6.386345530132337966e-01 1.780447646837244546e+00
1.041965353931094995e+02 -3.774629374548904082e+01 2.128809510514074361e+02 5.935629978856125533e+00 4.799804233162477951e-01 1.835084909940809972e+00
2.003896514603292189e+02 5.768302467866941186e+01 1.188135356410530505e+02 2.802770508461467913e-01 1.052896585502861138e+00 1.398572179372955748e+00
2.034620553490765076e+02 3.848868359621948798e+01 1.213334795848179795e+02 1.869596361833678888e-01 1.040769873709896931e+00 1.445286598303653358e+00
1.959805772328388684e+02 7.649259944422081503e+01 1.155010631022471870e+02 3.721225527684265399e-01 1.068711127432092400e+00 1.353710476412264052e+00
2.098292559451379020e+02 5.690761018833996587e+01 1.016523843899481676e+02 2.648384658368492239e-01 1.133433939606657948e+00 1.405674805415993989e+00
1.896133766367774740e+02 5.807367285210033714e+01 1.351821582971170130e+02 2.972028954670931089e-01 9.724716316484681711e-01 1.389601085846796868e+00
2.128809510514074077e+02 3.774629374548904082e+01 1.041965353931095422e+02 1.754878379261423094e-01 1.121699351600970118e+00 1.447350340824914872e+00
1.926985076676083395e+02 3.891042780734866824e+01 1.376708529447166711e+02 1.992447455754967900e-01 9.598674633558290648e-01 1.441981940693085162e+00
2.054118468781522324e+02 7.568735325942022030e+01 9.837376539855669932e+01 3.530302701360716333e-01 1.148462108518180091e+00 1.365566433334382435e+00
1.852294034943531358e+02 7.685148732127984772e+01 1.318480829501638141e+02 3.932839654419903463e-01 9.891898195988121367e-01 1.339453005581160205e+00
1.188135356410530079e+02 5.768302467866941186e+01 2.003896514603292474e+02 4.519740166314465402e-01 5.827418992973609768e-01 1.216346673494907105e+00
1.213334795848179795e+02 3.848868359621948798e+01 2.034620553490765076e+02 3.071737301134431219e-01 5.590514924104907912e-01 1.338254748345123923e+00
1.155010631022471443e+02 7.649259944422081503e+01 1.959805772328388684e+02 5.849508346262403125e-01 6.153252664101943603e-01 1.106457656865742045e+00
1.351821582971170130e+02 5.807367285210033714e+01 1.896133766367774740e+02 4.057567913561165862e-01 6.598964166011163091e-01 1.253956662604930550e+00
1.016523843899481250e+02 5.690761018833996587e+01 2.098292559451379020e+02 5.103555703877412641e-01 5.068280952720277677e-01 1.166376721589336585e+00
1.376708529447166143e+02 3.891042780734866824e+01 1.926985076676083395e+02 2.754492939189364664e-01 6.386345530132337966e-01 1.361145006752548792e+00
1.041965353931094995e+02 3.774629374548904082e+01 2.128809510514074361e+02 3.475553283234606994e-01 4.799804233162477951e-01 1.306507743648983366e+00
1.318480829501637857e+02 7.685148732127984772e+01 1.852294034943531642e+02 5.277354455079635853e-01 6.891462440988148641e-01 1.155299137900943629e+00
9.837376539855665669e+01 7.568735325942022030e+01 2.054118468781522324e+02 6.557928582638904436e-01 5.435411102812514050e-01 1.043798124663465998e+00
1.200000000000000000e+02 -1.697056274847713837e+02 1.200000000000000142e+02 5.327868689055076601e+00 1.047197551196597631e+00 2.186276035465283929e+00
1.098072840046379781e+02 -1.829883077113113075e+02 1.098072840046379923e+02 5.252865937254944662e+00 1.095580522159714576e+00 2.222218746846296611e+00
1.293922732605188344e+02 -1.552909502867132403e+02 1.293922732605188628e+02 5.407063209316157248e+00 1.001387230770283354e+00 2.145091854402020104e+00
1.334484573448774256e+02 -1.691396289990122739e+02 1.057510999202794153e+02 5.380376648347315438e+00 1.114496436484116337e+00 2.161548360494956356e+00
1.057510999202793869e+02 -1.691396289990122739e+02 1.334484573448774540e+02 5.271153372989934915e+00 9.811883418240353594e-01 2.216261158145229171e+00
1.232503477783039472e+02 -1.824012641644369808e+02 9.559880022124966104e+01 5.306626210248706066e+00 1.161102693218827531e+00 2.195848697994863041e+00
9.559880022124964682e+01 -1.824012641644369808e+02 1.232503477783039614e+02 5.195140066402879953e+00 1.031487415964777554e+00 2.253616744914351155e+00
1.428029445661993577e+02 -1.547497166073826804e+02 1.151513970091450574e+02 5.457658587470621825e+00 1.070372444151889813e+00 2.122615676524543193e+00
1.151513970091450574e+02 -1.547497166073826804e+02 1.428029445661993577e+02 5.352112254244798528e+00 9.335154128179378175e-01 2.172959101348815647e+00
8.709996184709144984e+01 -2.059786233871622585e+02 8.709996184709146405e+01 5.112444978966891540e+00 1.199400434604756871e+00 2.280057182205558863e+00
7.492391889477448785e+01 -2.153434762301809826e+02 7.492391889477450206e+01 5.047216289312133064e+00 1.253306322504166292e+00 2.302098036572566286e+00
9.869501703552825234e+01 -1.952398197722830844e+02 9.869501703552826655e+01 5.180432157352321099e+00 1.146994133792564874e+00 2.253714487989868953e+00
1.006581466774503895e+02 -2.052916480012320051e+02 7.296078925285235073e+01 5.168260861138702644e+00 1.261904300821214964e+00 2.261422334548218949e+00
7.296078925285232231e+01 -2.052916480012320051e+02 1.006581466774503895e+02 5.053866961823520576e+00 1.138002192187330452e+00 2.302997881576566375e+00
8.847981138312503901e+01 -2.146421330902032878e+02 6.082826382607075999e+01 5.103385376179002009e+00 1.314550142482819650e+00 2.282858498046144380e+00
6.082826382607074578e+01 -2.146421330902032878e+02 8.847981138312505323e+01 4.988542032912347324e+00 1.193222928081143053e+00 2.325430507490531706e+00
1.122115934678196112e+02 -1.945717269465994548e+02 8.456004591076532506e+01 5.235507933213396470e+00 1.210732973593360517e+00 2.235996878481999239e+00
