0
0   1.406664e-02  0.000000e+00
2
-2 -1.026883e-03 -1.476005e-03
-1 -8.459553e-04  1.611561e-03
0  -7.571732e-04 -0.000000e+00
1   8.459553e-04  1.611561e-03
2  -1.026883e-03  1.476005e-03
4
-4  5.458415e-04 -1.472717e-03
-3 -2.222219e-03  2.716418e-04
-2  3.012081e-04  4.644176e-04
-1 -7.038410e-04  1.356695e-03
0   7.413300e-04  0.000000e+00
1   7.038410e-04  1.356695e-03
2   3.012081e-04 -4.644176e-04
3   2.222219e-03  2.716418e-04
4   5.458415e-04  1.472717e-03
