9
0.000	0.000	85.000	1.571	0.000	1.571
13.301	0.000	85.000	1.571	0.000	1.571
-13.301	0.000	85.000	1.571	0.000	1.571
0.000	13.301	85.000	1.571	0.000	1.571
0.000	-13.301	85.000	1.571	0.000	1.571
13.301	13.301	85.000	1.571	0.000	1.571
13.301	-13.301	85.000	1.571	0.000	1.571
-13.301	13.301	85.000	1.571	0.000	1.571
-13.301	-13.301	85.000	1.571	0.000	1.571
