12
-5.784133470105957997e+01 -4.089999999999999147e+01 4.089999999999999147e+01 3.757072362260180487e+00 1.047197551196597853e+00 3.757072362260180487e+00
0.000000000000000000e+00 -5.784133470105957997e+01 5.784133470105957997e+01 4.712388980384689674e+00 7.853981633974482790e-01 3.141592653589793116e+00
5.784133470105957997e+01 -4.089999999999999147e+01 4.089999999999999147e+01 5.667705598509199305e+00 1.047197551196597853e+00 2.526112944919405745e+00
5.784133470105960129e+01 4.089999999999999147e+01 -4.089999999999999147e+01 6.154797086703871489e-01 2.094395102393195263e+00 2.526112944919405745e+00
-1.249045954594028031e-14 5.784133470105957997e+01 -5.784133470105957997e+01 1.570796326794896780e+00 2.356194490192344837e+00 3.141592653589793116e+00
-5.784133470105958708e+01 4.089999999999999147e+01 -4.089999999999999147e+01 2.526112944919405745e+00 2.094395102393195263e+00 3.757072362260180487e+00
-5.784133470105957997e+01 4.089999999999999147e+01 4.089999999999999147e+01 2.526112944919405745e+00 1.047197551196597853e+00 5.667705598509198417e+00
0.000000000000000000e+00 5.784133470105957997e+01 5.784133470105957997e+01 1.570796326794896558e+00 7.853981633974482790e-01 0.000000000000000000e+00
5.784133470105957997e+01 4.089999999999999147e+01 4.089999999999999147e+01 6.154797086703872600e-01 1.047197551196597853e+00 6.154797086703874820e-01
5.784133470105960129e+01 -4.089999999999999147e+01 -4.089999999999999147e+01 5.667705598509199305e+00 2.094395102393195263e+00 6.154797086703874820e-01
-1.249045954594028031e-14 -5.784133470105957997e+01 -5.784133470105957997e+01 4.712388980384689674e+00 2.356194490192344837e+00 6.283185307179586232e+00
-5.784133470105958708e+01 -4.089999999999999147e+01 -4.089999999999999147e+01 3.757072362260180487e+00 2.094395102393195263e+00 5.667705598509198417e+00
